match_name,team_a,team_b,entry_index,raw_minute,minute,event_type,acting_team,base_weight,urgency,weight,text
Germany_vs_Paraguay_R32,Germany,Paraguay,94,105',105.0,other,neutral,0,0.0,0.0,"Second Half Extra Time begins Germany 1, Paraguay 1."
Germany_vs_Paraguay_R32,Germany,Paraguay,95,106',106.0,yellow_card,Germany,3,0.542,4.627,Kai Havertz (Germany) is shown the yellow card for a bad foul.
Germany_vs_Paraguay_R32,Germany,Paraguay,96,106',106.0,foul,Germany,1,0.0,1.0,Foul by Kai Havertz (Germany).
Germany_vs_Paraguay_R32,Germany,Paraguay,97,106',106.0,free_kick_won,Paraguay,1,0.796,1.796,José Canale (Paraguay) wins a free kick in the defensive half.
Germany_vs_Paraguay_R32,Germany,Paraguay,98,107',107.0,corner,Paraguay,2,0.0,2.0,"Corner, Paraguay. Conceded by Jonathan Tah."
Germany_vs_Paraguay_R32,Germany,Paraguay,99,107',107.0,foul,Germany,1,0.0,1.0,Foul by Antonio Rüdiger (Germany).
Germany_vs_Paraguay_R32,Germany,Paraguay,100,107',107.0,free_kick_won,Paraguay,1,0.791,1.791,Antonio Sanabria (Paraguay) wins a free kick on the right wing.
Germany_vs_Paraguay_R32,Germany,Paraguay,101,110',110.0,substitution,Germany,0,0.0,0.0,"Substitution, Germany. Malick Thiaw replaces Antonio Rüdiger."
Germany_vs_Paraguay_R32,Germany,Paraguay,102,110',110.0,substitution,Germany,0,0.0,0.0,"Substitution, Germany. Nadiem Amiri replaces Florian Wirtz."
Germany_vs_Paraguay_R32,Germany,Paraguay,103,110',110.0,corner,Germany,2,0.0,2.0,"Corner, Germany. Conceded by Gustavo Caballero."
Germany_vs_Paraguay_R32,Germany,Paraguay,104,111',111.0,corner,Germany,2,0.0,2.0,"Corner, Germany. Conceded by Orlando Gill."
Germany_vs_Paraguay_R32,Germany,Paraguay,105,111',111.0,attempt_saved,Germany,4,0.599,6.398,Attempt saved. Joshua Kimmich (Germany) right footed shot from a difficult angle and long range on the left is saved in the top centre of the goal by Orlando Gill (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,106,113',113.0,free_kick_won,Germany,1,0.791,1.791,Jamal Musiala (Germany) wins a free kick on the right wing.
Germany_vs_Paraguay_R32,Germany,Paraguay,107,113',113.0,foul,Paraguay,1,0.0,1.0,Foul by Júnior Alonso (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,108,115',115.0,yellow_card,Germany,3,0.542,4.627,Jamal Musiala (Germany) is shown the yellow card for a bad foul.
Germany_vs_Paraguay_R32,Germany,Paraguay,109,115',115.0,foul,Germany,1,0.0,1.0,Foul by Jamal Musiala (Germany).
Germany_vs_Paraguay_R32,Germany,Paraguay,110,115',115.0,free_kick_won,Paraguay,1,0.796,1.796,Matías Galarza (Paraguay) wins a free kick in the defensive half.
Germany_vs_Paraguay_R32,Germany,Paraguay,111,116',116.0,injury_delay,Paraguay,0,0.625,0.0,Delay in match because of an injury Matías Galarza (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,112,117',117.0,yellow_card,Paraguay,3,0.542,4.627,Matías Galarza (Paraguay) is shown the yellow card for a bad foul.
Germany_vs_Paraguay_R32,Germany,Paraguay,113,117',117.0,free_kick_won,Germany,1,0.796,1.796,Jamal Musiala (Germany) wins a free kick in the defensive half.
Germany_vs_Paraguay_R32,Germany,Paraguay,114,117',117.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
Germany_vs_Paraguay_R32,Germany,Paraguay,115,118',118.0,corner,Germany,2,0.0,2.0,"Corner, Germany. Conceded by Mauricio."
Germany_vs_Paraguay_R32,Germany,Paraguay,116,119',119.0,attempt_saved,Germany,4,0.751,7.002,Attempt saved. Waldemar Anton (Germany) header from very close range is saved in the top centre of the goal by Orlando Gill (Paraguay). Assisted by Nathaniel Brown with a cross.
Germany_vs_Paraguay_R32,Germany,Paraguay,117,120',120.0,free_kick_won,Germany,1,0.612,1.612,Kai Havertz (Germany) wins a free kick in the attacking half.
Germany_vs_Paraguay_R32,Germany,Paraguay,118,120',120.0,foul,Paraguay,1,0.0,1.0,Foul by Matías Galarza (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,119,120+1',121.0,attempt_missed,Germany,3,0.361,4.084,"Attempt missed. Nadiem Amiri (Germany) right footed shot from outside the box is close, but misses to the right from a direct free kick."
Germany_vs_Paraguay_R32,Germany,Paraguay,120,120+1',121.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 2 minutes of added time.
Germany_vs_Paraguay_R32,Germany,Paraguay,121,120+2',122.0,substitution,Paraguay,0,0.0,0.0,"Substitution, Paraguay. Fabián Balbuena replaces Júnior Alonso."
Germany_vs_Paraguay_R32,Germany,Paraguay,122,120+3',123.0,other,neutral,0,0.0,0.0,"Second Half Extra Time ends, Germany 1, Paraguay 1."
Germany_vs_Paraguay_R32,Germany,Paraguay,123,120',120.0,other,neutral,0,0.459,0.0,"Penalty Shootout begins Germany 1, Paraguay 1."
Germany_vs_Paraguay_R32,Germany,Paraguay,124,120+2',122.0,penalty_saved,Germany,7,0.527,10.687,Penalty saved. Kai Havertz (Germany) left footed shot saved in the top centre of the goal by Orlando Gill (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,125,120+4',124.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1, Paraguay 1(1). Mauricio (Paraguay) converts the penalty with a left footed shot to the bottom right corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,126,120+5',125.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1(1), Paraguay 1(2). Gustavo Gómez (Paraguay) converts the penalty with a right footed shot to the bottom right corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,127,120+5',125.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1(1), Paraguay 1(1). Joshua Kimmich (Germany) converts the penalty with a right footed shot to the bottom left corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,128,120+6',126.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1(2), Paraguay 1(2). Jamal Musiala (Germany) converts the penalty with a right footed shot to the bottom left corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,129,120+7',127.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1(2), Paraguay 1(3). Matías Galarza (Paraguay) converts the penalty with a left footed shot to the bottom left corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,130,120+8',128.0,penalty_saved,Germany,7,0.382,9.673,Penalty saved. Nick Woltemade (Germany) right footed shot saved in the bottom right corner by Orlando Gill (Paraguay).
Germany_vs_Paraguay_R32,Germany,Paraguay,131,120+9',129.0,penalty_miss,Paraguay,7,0.606,11.241,"PEN
Penalty missed. Antonio Sanabria (Paraguay) right footed shot is close, but misses to the left."
Germany_vs_Paraguay_R32,Germany,Paraguay,132,120+10',130.0,goal,neutral,10,0.509,15.093,"Goal! Germany 1(3), Paraguay 1(3). Nadiem Amiri (Germany) converts the penalty with a right footed shot to the bottom right corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,133,120+11',131.0,penalty_saved,Paraguay,7,0.382,9.673,Penalty saved. Fabián Balbuena (Paraguay) right footed shot saved in the bottom right corner by Manuel Neuer (Germany).
Germany_vs_Paraguay_R32,Germany,Paraguay,134,120+12',132.0,other,neutral,0,0.459,0.0,"Penalty Shootout ends, Germany 1(3), Paraguay 1(4)."
Germany_vs_Paraguay_R32,Germany,Paraguay,135,120+12',132.0,goal,neutral,10,0.359,13.595,"Goal! Germany 1(3), Paraguay 1(4). José Canale (Paraguay) converts the penalty with a left footed shot to the top right corner."
Germany_vs_Paraguay_R32,Germany,Paraguay,136,120+12',132.0,penalty_miss,Germany,7,0.637,11.458,"PEN
Penalty missed. Jonathan Tah (Germany) right footed shot is too high."
Germany_vs_Paraguay_R32,Germany,Paraguay,137,,,half_end,neutral,0,0.0,0.0,"Match ends, Germany 1(3), Paraguay 1(4)."
Iran_vs_NewZealand,Iran,NewZealand,0,,,pre_match,neutral,0,0.153,0.0,Lineups are announced and players are warming up.
Iran_vs_NewZealand,Iran,NewZealand,1,,,kickoff,neutral,0,0.0,0.0,First Half begins.
Iran_vs_NewZealand,Iran,NewZealand,2,3',3.0,free_kick_won,Iran,1,0.791,1.791,Arya Yousefi (IR Iran) wins a free kick on the left wing.
Iran_vs_NewZealand,Iran,NewZealand,3,3',3.0,foul,neutral,1,0.0,1.0,Foul by Joe Bell (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,4,6',6.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Arya Yousefi (IR Iran) right footed shot from the left side of the box is saved in the centre of the goal by Max Crocombe (New Zealand). Assisted by Saman Ghoddos.
Iran_vs_NewZealand,Iran,NewZealand,5,7',7.0,goal,Iran,10,0.0,10.0,"Goal! IR Iran 0, New Zealand 1. Elijah Just (New Zealand) right footed shot from the centre of the box to the high centre of the goal. Assisted by Chris Wood."
Iran_vs_NewZealand,Iran,NewZealand,6,11',11.0,foul,Iran,1,0.0,1.0,Foul by Shahriyar Moghanloo (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,7,11',11.0,free_kick_won,neutral,1,0.796,1.796,Michael Boxall (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,8,12',12.0,attempt_missed,neutral,3,0.477,4.43,Attempt missed. Sarpreet Singh (New Zealand) left footed shot from the centre of the box misses to the right. Assisted by Elijah Just.
Iran_vs_NewZealand,Iran,NewZealand,9,14',14.0,attempt_blocked,neutral,3,0.494,4.482,Attempt blocked. Chris Wood (New Zealand) right footed shot from the centre of the box is blocked.
Iran_vs_NewZealand,Iran,NewZealand,10,14',14.0,attempt_missed,neutral,3,0.477,4.43,Attempt missed. Callum McCowatt (New Zealand) right footed shot from the right side of the box misses to the left following a corner.
Iran_vs_NewZealand,Iran,NewZealand,11,14',14.0,corner,neutral,2,0.0,2.0,"Corner, New Zealand. Conceded by Arya Yousefi."
Iran_vs_NewZealand,Iran,NewZealand,12,14',14.0,attempt_blocked,neutral,3,0.494,4.482,Attempt blocked. Marko Stamenic (New Zealand) right footed shot from the right side of the box is blocked.
Iran_vs_NewZealand,Iran,NewZealand,13,19',19.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Sarpreet Singh (New Zealand) left footed shot from outside the box is saved in the centre of the goal by Alireza Beiranvand (IR Iran). Assisted by Finn Surman.
Iran_vs_NewZealand,Iran,NewZealand,14,20',20.0,foul,neutral,1,0.0,1.0,Foul by Sarpreet Singh (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,15,23',23.0,other,Iran,0,0.0,0.0,Mehdi Taremi (IR Iran) hits the right post with a right footed shot from outside the box. Assisted by Ali Nemati following a fast break.
Iran_vs_NewZealand,Iran,NewZealand,16,29',29.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Liberato Cacace (New Zealand) left footed shot from the left side of the box is saved in the bottom right corner by Alireza Beiranvand (IR Iran). Assisted by Sarpreet Singh.
Iran_vs_NewZealand,Iran,NewZealand,17,29',29.0,attempt_missed,Iran,3,0.45,4.349,"Attempt missed. Saman Ghoddos (IR Iran) right footed shot from outside the box is close, but misses to the right."
Iran_vs_NewZealand,Iran,NewZealand,18,30',30.0,attempt_missed,Iran,3,0.296,3.888,Attempt missed. Saman Ghoddos (IR Iran) left footed shot from the right side of the box is too high. Assisted by Mohammad Mohebbi.
Iran_vs_NewZealand,Iran,NewZealand,19,32',32.0,goal,Iran,10,0.0,10.0,"Goal! IR Iran 1, New Zealand 1. Ramin Rezaeian (IR Iran) right footed shot from the centre of the box to the bottom left corner."
Iran_vs_NewZealand,Iran,NewZealand,20,32',32.0,attempt_blocked,Iran,3,0.494,4.482,Attempt blocked. Shahriyar Moghanloo (IR Iran) right footed shot from the centre of the box is blocked.
Iran_vs_NewZealand,Iran,NewZealand,21,35',35.0,injury_delay,Iran,0,0.625,0.0,Delay in match because of an injury Shahriyar Moghanloo (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,22,35',35.0,injury_delay,neutral,0,0.625,0.0,Delay in match because of an injury Marko Stamenic (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,23,37',37.0,free_kick_won,Iran,1,0.796,1.796,Shahriyar Moghanloo (IR Iran) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,24,43',43.0,free_kick_won,neutral,1,0.612,1.612,Liberato Cacace (New Zealand) wins a free kick in the attacking half.
Iran_vs_NewZealand,Iran,NewZealand,25,44',44.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Chris Wood (New Zealand) right footed shot from outside the box is saved in the centre of the goal by Alireza Beiranvand (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,26,45',45.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 6 minutes of added time.
Iran_vs_NewZealand,Iran,NewZealand,27,45+1',46.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Callum McCowatt (New Zealand) left footed shot from outside the box is saved in the bottom right corner by Alireza Beiranvand (IR Iran). Assisted by Chris Wood.
Iran_vs_NewZealand,Iran,NewZealand,28,45+3',48.0,attempt_missed,Iran,3,0.19,3.57,"Attempt missed. Shahriyar Moghanloo (IR Iran) header from the right side of the six yard box is close, but misses the top right corner. Assisted by Arya Yousefi."
Iran_vs_NewZealand,Iran,NewZealand,29,45+4',49.0,foul,neutral,1,0.0,1.0,Foul by Elijah Just (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,30,45+4',49.0,free_kick_won,Iran,1,0.612,1.612,Mehdi Taremi (IR Iran) wins a free kick in the attacking half.
Iran_vs_NewZealand,Iran,NewZealand,31,45+5',50.0,offside,Iran,1,0.0,1.0,"Offside, IR Iran. Ali Nemati is caught offside."
Iran_vs_NewZealand,Iran,NewZealand,32,45+7',52.0,half_end,Iran,0,0.0,0.0,"First Half ends, IR Iran 1, New Zealand 1."
Iran_vs_NewZealand,Iran,NewZealand,33,45',45.0,kickoff,Iran,0,0.0,0.0,"Second Half begins IR Iran 1, New Zealand 1."
Iran_vs_NewZealand,Iran,NewZealand,34,45',45.0,substitution,Iran,0,0.0,0.0,"Substitution, IR Iran. Mehdi Ghayedi replaces Arya Yousefi."
Iran_vs_NewZealand,Iran,NewZealand,35,47',47.0,attempt_missed,neutral,3,0.296,3.888,Attempt missed. Chris Wood (New Zealand) right footed shot from outside the box is high and wide to the right. Assisted by Max Crocombe.
Iran_vs_NewZealand,Iran,NewZealand,36,48',48.0,corner,Iran,2,0.0,2.0,"Corner, IR Iran. Conceded by Tim Payne."
Iran_vs_NewZealand,Iran,NewZealand,37,49',49.0,attempt_blocked,Iran,3,0.494,4.482,Attempt blocked. Mehdi Ghayedi (IR Iran) right footed shot from outside the box is blocked. Assisted by Ali Nemati with a headed pass.
Iran_vs_NewZealand,Iran,NewZealand,38,51',51.0,attempt_missed,Iran,3,0.296,3.888,Attempt missed. Shahriyar Moghanloo (IR Iran) left footed shot from outside the box is high and wide to the left. Assisted by Ramin Rezaeian.
Iran_vs_NewZealand,Iran,NewZealand,39,53',53.0,substitution,Iran,0,0.0,0.0,"Substitution, IR Iran. Ali Alipour replaces Shahriyar Moghanloo."
Iran_vs_NewZealand,Iran,NewZealand,40,54',54.0,goal,Iran,10,0.0,10.0,"Goal! IR Iran 1, New Zealand 2. Elijah Just (New Zealand) right footed shot from the right side of the box to the centre of the goal. Assisted by Chris Wood following a fast break."
Iran_vs_NewZealand,Iran,NewZealand,41,54',54.0,free_kick_won,neutral,1,0.796,1.796,Finn Surman (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,42,54',54.0,foul,Iran,1,0.0,1.0,Foul by Ali Alipour (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,43,57',57.0,offside,Iran,1,0.0,1.0,"Offside, IR Iran. Saman Ghoddos is caught offside."
Iran_vs_NewZealand,Iran,NewZealand,44,59',59.0,foul,neutral,1,0.0,1.0,Foul by Tim Payne (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,45,59',59.0,free_kick_won,Iran,1,0.796,1.796,Mehdi Ghayedi (IR Iran) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,46,61',61.0,attempt_saved,Iran,4,0.681,6.723,Attempt saved. Sarpreet Singh (New Zealand) left footed shot from the left side of the box is saved in the centre of the goal by Alireza Beiranvand (IR Iran). Assisted by Chris Wood.
Iran_vs_NewZealand,Iran,NewZealand,47,61',61.0,free_kick_won,neutral,1,0.612,1.612,Callum McCowatt (New Zealand) wins a free kick in the attacking half.
Iran_vs_NewZealand,Iran,NewZealand,48,61',61.0,foul,Iran,1,0.0,1.0,Foul by Shoja Khalilzadeh (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,49,64',64.0,goal,Iran,10,0.0,10.0,"Goal! IR Iran 2, New Zealand 2. Mohammad Mohebbi (IR Iran) header from the centre of the box to the bottom left corner. Assisted by Ramin Rezaeian with a cross."
Iran_vs_NewZealand,Iran,NewZealand,50,65',65.0,substitution,Iran,0,0.0,0.0,"Substitution, IR Iran. Ehsan Hajisafi replaces Saman Ghoddos."
Iran_vs_NewZealand,Iran,NewZealand,51,67',67.0,free_kick_won,neutral,1,0.796,1.796,Max Crocombe (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,52,67',67.0,foul,Iran,1,0.0,1.0,Foul by Ali Nemati (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,53,67',67.0,corner,Iran,2,0.0,2.0,"Corner, IR Iran. Conceded by Michael Boxall."
Iran_vs_NewZealand,Iran,NewZealand,54,68',68.0,drinks_break,neutral,0,0.318,0.0,Delay in match for a drinks break.
Iran_vs_NewZealand,Iran,NewZealand,55,68',68.0,substitution,neutral,0,0.0,0.0,"Substitution, New Zealand. Ben Old replaces Liberato Cacace."
Iran_vs_NewZealand,Iran,NewZealand,56,68',68.0,substitution,neutral,0,0.0,0.0,"Substitution, New Zealand. Ryan Thomas replaces Callum McCowatt."
Iran_vs_NewZealand,Iran,NewZealand,57,73',73.0,attempt_blocked,Iran,3,0.494,4.482,Attempt blocked. Mohammad Mohebbi (IR Iran) right footed shot from the left side of the box is blocked. Assisted by Mehdi Ghayedi.
Iran_vs_NewZealand,Iran,NewZealand,58,76',76.0,free_kick_won,neutral,1,0.796,1.796,Tim Payne (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,59,76',76.0,attempt_blocked,Iran,3,0.494,4.482,Attempt blocked. Ehsan Hajisafi (IR Iran) left footed shot from outside the box is blocked. Assisted by Mehdi Taremi.
Iran_vs_NewZealand,Iran,NewZealand,60,78',78.0,injury_delay,Iran,0,0.625,0.0,Delay in match because of an injury Saeid Ezatolahi (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,61,78',78.0,substitution,neutral,0,0.0,0.0,"Substitution, New Zealand. Callan Elliot replaces Tim Payne."
Iran_vs_NewZealand,Iran,NewZealand,62,79',79.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
Iran_vs_NewZealand,Iran,NewZealand,63,80',80.0,substitution,Iran,0,0.0,0.0,"Substitution, IR Iran. Amirhossein Hosseinzadeh replaces Mehdi Taremi."
Iran_vs_NewZealand,Iran,NewZealand,64,80',80.0,attempt_missed,Iran,3,0.296,3.888,Attempt missed. Mehdi Taremi (IR Iran) header from the centre of the box is high and wide to the right. Assisted by Ramin Rezaeian with a cross.
Iran_vs_NewZealand,Iran,NewZealand,65,81',81.0,attempt_missed,neutral,3,0.296,3.888,Attempt missed. Finn Surman (New Zealand) header from very close range is high and wide to the right following a set piece situation.
Iran_vs_NewZealand,Iran,NewZealand,66,81',81.0,free_kick_won,neutral,1,0.612,1.612,Ryan Thomas (New Zealand) wins a free kick in the attacking half.
Iran_vs_NewZealand,Iran,NewZealand,67,81',81.0,foul,Iran,1,0.0,1.0,Foul by Saeid Ezatolahi (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,68,84',84.0,free_kick_won,Iran,1,0.796,1.796,Ramin Rezaeian (IR Iran) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,69,85',85.0,attempt_missed,Iran,3,0.296,3.888,Attempt missed. Saeid Ezatolahi (IR Iran) right footed shot from outside the box is high and wide to the right.
Iran_vs_NewZealand,Iran,NewZealand,70,85',85.0,attempt_blocked,Iran,3,0.494,4.482,Attempt blocked. Ali Alipour (IR Iran) left footed shot from the centre of the box is blocked.
Iran_vs_NewZealand,Iran,NewZealand,71,86',86.0,foul,neutral,1,0.0,1.0,Foul by Marko Stamenic (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,72,86',86.0,free_kick_won,Iran,1,0.796,1.796,Ehsan Hajisafi (IR Iran) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,73,87',87.0,attempt_saved,Iran,4,0.751,7.002,Attempt saved. Saeid Ezatolahi (IR Iran) right footed shot from outside the box is saved in the top centre of the goal by Max Crocombe (New Zealand). Assisted by Amirhossein Hosseinzadeh.
Iran_vs_NewZealand,Iran,NewZealand,74,89',89.0,yellow_card,Iran,3,0.542,4.627,Ehsan Hajisafi (IR Iran) is shown the yellow card for a bad foul.
Iran_vs_NewZealand,Iran,NewZealand,75,89',89.0,free_kick_won,neutral,1,0.796,1.796,Elijah Just (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,76,89',89.0,foul,Iran,1,0.0,1.0,Foul by Ehsan Hajisafi (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,77,89',89.0,attempt_missed,Iran,3,0.477,4.43,Attempt missed. Ali Nemati (IR Iran) left footed shot from the centre of the box misses to the left following a corner.
Iran_vs_NewZealand,Iran,NewZealand,78,90',90.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 5 minutes of added time.
Iran_vs_NewZealand,Iran,NewZealand,79,90+2',92.0,attempt_saved,Iran,4,0.751,7.002,Attempt saved. Chris Wood (New Zealand) header from the centre of the box is saved in the top centre of the goal by Alireza Beiranvand (IR Iran). Assisted by Jesse Randall with a cross.
Iran_vs_NewZealand,Iran,NewZealand,80,90+2',92.0,substitution,neutral,0,0.0,0.0,"Substitution, New Zealand. Tyler Bindon replaces Marko Stamenic."
Iran_vs_NewZealand,Iran,NewZealand,81,90+2',92.0,substitution,neutral,0,0.0,0.0,"Substitution, New Zealand. Jesse Randall replaces Sarpreet Singh."
Iran_vs_NewZealand,Iran,NewZealand,82,90+4',94.0,corner,Iran,2,0.0,2.0,"Corner, IR Iran. Conceded by Callan Elliot."
Iran_vs_NewZealand,Iran,NewZealand,83,90+5',95.0,free_kick_won,neutral,1,0.796,1.796,Tyler Bindon (New Zealand) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,84,90+5',95.0,foul,Iran,1,0.0,1.0,Foul by Mehdi Ghayedi (IR Iran).
Iran_vs_NewZealand,Iran,NewZealand,85,90+5',95.0,foul,neutral,1,0.0,1.0,Foul by Ryan Thomas (New Zealand).
Iran_vs_NewZealand,Iran,NewZealand,86,90+5',95.0,free_kick_won,Iran,1,0.796,1.796,Ali Alipour (IR Iran) wins a free kick in the defensive half.
Iran_vs_NewZealand,Iran,NewZealand,87,90+6',96.0,half_end,Iran,0,0.0,0.0,"Second Half ends, IR Iran 2, New Zealand 2."
Iran_vs_NewZealand,Iran,NewZealand,88,,,half_end,Iran,0,0.0,0.0,"Match ends, IR Iran 2, New Zealand 2."
Japan_vs_Sweden,Japan,Sweden,0,,,pre_match,neutral,0,0.153,0.0,Lineups are announced and players are warming up.
Japan_vs_Sweden,Japan,Sweden,1,,,kickoff,neutral,0,0.0,0.0,First Half begins.
Japan_vs_Sweden,Japan,Sweden,2,1',1.0,corner,Sweden,2,0.0,2.0,"Corner, Sweden. Conceded by Ao Tanaka."
Japan_vs_Sweden,Japan,Sweden,3,2',2.0,corner,Sweden,2,0.0,2.0,"Corner, Sweden. Conceded by Ritsu Doan."
Japan_vs_Sweden,Japan,Sweden,4,6',6.0,attempt_saved,Sweden,4,0.681,6.723,Attempt saved. Alexander Bernhardsson (Sweden) left footed shot from outside the box is saved in the bottom left corner by Zion Suzuki (Japan). Assisted by Alexander Isak.
Japan_vs_Sweden,Japan,Sweden,5,7',7.0,offside,Japan,1,0.0,1.0,"Offside, Japan. Ayase Ueda is caught offside."
Japan_vs_Sweden,Japan,Sweden,6,8',8.0,free_kick_won,Japan,1,0.791,1.791,Ayase Ueda (Japan) wins a free kick on the right wing.
Japan_vs_Sweden,Japan,Sweden,7,8',8.0,foul,Sweden,1,0.0,1.0,Foul by Gabriel Gudmundsson (Sweden).
Japan_vs_Sweden,Japan,Sweden,8,10',10.0,free_kick_won,Sweden,1,0.612,1.612,Anthony Elanga (Sweden) wins a free kick in the attacking half.
Japan_vs_Sweden,Japan,Sweden,9,15',15.0,attempt_blocked,Japan,3,0.494,4.482,Attempt blocked. Ritsu Doan (Japan) left footed shot from outside the box is blocked. Assisted by Keito Nakamura.
Japan_vs_Sweden,Japan,Sweden,10,22',22.0,attempt_missed,Japan,3,0.296,3.888,Attempt missed. Daizen Maeda (Japan) header from the centre of the box is too high. Assisted by Hiroki Ito with a cross.
Japan_vs_Sweden,Japan,Sweden,11,28',28.0,free_kick_won,Sweden,1,0.796,1.796,Isak Hien (Sweden) wins a free kick in the defensive half.
Japan_vs_Sweden,Japan,Sweden,12,29',29.0,free_kick_won,Japan,1,0.791,1.791,Yukinari Sugawara (Japan) wins a free kick on the right wing.
Japan_vs_Sweden,Japan,Sweden,13,32',32.0,yellow_card,Sweden,3,0.542,4.627,Isak Hien (Sweden) is shown the yellow card for a bad foul.
Japan_vs_Sweden,Japan,Sweden,14,32',32.0,free_kick_won,Japan,1,0.791,1.791,Ayase Ueda (Japan) wins a free kick on the left wing.
Japan_vs_Sweden,Japan,Sweden,15,32',32.0,foul,Sweden,1,0.0,1.0,Foul by Isak Hien (Sweden).
Japan_vs_Sweden,Japan,Sweden,16,35',35.0,injury_delay,Sweden,0,0.625,0.0,Delay in match because of an injury Isak Hien (Sweden).
Japan_vs_Sweden,Japan,Sweden,17,35',35.0,free_kick_won,Sweden,1,0.796,1.796,Yasin Ayari (Sweden) wins a free kick in the defensive half.
Japan_vs_Sweden,Japan,Sweden,18,37',37.0,substitution,Sweden,0,0.421,0.0,"Substitution, Sweden. Lucas Bergvall replaces Isak Hien because of an injury."
Japan_vs_Sweden,Japan,Sweden,19,38',38.0,foul,Japan,1,0.0,1.0,Foul by Ayase Ueda (Japan).
Japan_vs_Sweden,Japan,Sweden,20,38',38.0,free_kick_won,Sweden,1,0.791,1.791,Lucas Bergvall (Sweden) wins a free kick on the left wing.
Japan_vs_Sweden,Japan,Sweden,21,39',39.0,substitution,Japan,0,0.0,0.0,"Substitution, Japan. Shogo Taniguchi replaces Ko Itakura."
Japan_vs_Sweden,Japan,Sweden,22,40',40.0,attempt_saved,Japan,4,0.681,6.723,Attempt saved. Yukinari Sugawara (Japan) right footed shot from outside the box is saved in the centre of the goal by Jacob Widell Zetterström (Sweden). Assisted by Ao Tanaka.
Japan_vs_Sweden,Japan,Sweden,23,42',42.0,foul,Japan,1,0.0,1.0,Foul by Ao Tanaka (Japan).
Japan_vs_Sweden,Japan,Sweden,24,43',43.0,free_kick_won,Japan,1,0.612,1.612,Ritsu Doan (Japan) wins a free kick in the attacking half.
Japan_vs_Sweden,Japan,Sweden,25,43',43.0,foul,Sweden,1,0.0,1.0,Foul by Lucas Bergvall (Sweden).
Japan_vs_Sweden,Japan,Sweden,26,45',45.0,corner,Japan,2,0.0,2.0,"Corner, Japan. Conceded by Jacob Widell Zetterström."
